stop_id,stop_name,stat,okres
47834,"Harrachov,,hotel FIT-FUN",CZ,JN
47836,"Harrachov,,Lanová dráha Ryžoviště",CZ,JN
8448,"Harrachov,Nový Svět,Na mýtě",CZ,JN
8449,"Harrachov,Nový Svět,pila",CZ,JN
8450,"Harrachov,Nový Svět,u Motejlků",CZ,JN
8446,"Harrachov,,sklárna",CZ,JN
3123,"Harrachov,,st.hr.",CZ,JN
47837,"Harrachov,,škola",CZ,JN
8447,"Harrachov,,u Ducha hor",CZ,JN
3741,"Harrachov,,žel.st.",CZ,JN
8452,"Hartinkov,,rozc.",CZ,SY
8451,Hartinkov,CZ,SY
8454,"Hartmanice,,rozc.",CZ,CB
8453,Hartmanice,CZ,CB
8456,"Hartmanice,Dobrá Voda",CZ,KT
8457,"Hartmanice,Dolejší Krušec,rozc.1.0",CZ,KT
8458,"Hartmanice,Dolejší Těšov",CZ,KT
8460,"Hartmanice,Chlum,pila",CZ,KT
8459,"Hartmanice,Chlum",CZ,KT
55030,"Hartmanice,Keply",CZ,KT
8461,"Hartmanice,Kundratice",CZ,KT
8462,"Hartmanice,Palvínov,rozcestí",CZ,KT
8464,"Hartmanice,Světlá",CZ,KT
8455,Hartmanice,CZ,KT
8466,"Hartmanice,,dolní",CZ,SY
8467,"Hartmanice,,hájovna",CZ,SY
8467,"Hartmanice,,háj",CZ,SY
8468,"Hartmanice,,horní",CZ,SY
8469,Hartvíkovice,CZ,TR
58490,"Haskovo,,AN",BG,
8472,"Haškovcova Lhota,,rozc.0.5",CZ,TA
66719,Haškovcova Lhota,CZ,TA
8473,"Hať,,garáž ČSAD",CZ,OP
8474,"Hať,,mlékárna",CZ,OP
8475,"Hať,,pošta",CZ,OP
51062,"Hať,,Šelvická",CZ,OP
8476,"Hať,,škola",CZ,OP
8477,"Hať,,točna",CZ,OP
12199,"Hatě,,CLO",CZ,ZN
8480,"Hatín,,háj.",CZ,JH
8482,"Hatín,Jemčina",CZ,JH
8483,"Hatín,Stajka",CZ,JH
8481,"Hatín,,Sýkora rozc.1.5",CZ,JH
8479,Hatín,CZ,JH
8486,"Hatvan,,aut.áll.",H,
8490,"Havířov,Bludovice,kopec",CZ,KA
50862,"Havířov,Bludovice,Mezidolí",CZ,KA
62811,"Havířov,Bludovice,Na Důlňáku",CZ,KA
49995,"Havířov,Bludovice,pod kopcem",CZ,KA
51848,"Havířov,Bludovice,polská škola",CZ,KA
51316,"Havířov,Bludovice,pošta",CZ,KA
8491,"Havířov,Bludovice,škola Frýdecká",CZ,KA
50861,"Havířov,Bludovice,točna Datyňská",CZ,KA
9655,"Havířov,Bludovice,U Kasperčoka",CZ,KA
8492,"Havířov,Bludovice,u lipek",CZ,KA
50863,"Havířov,Bludovice,u Lučiny",CZ,KA
8510,"Havířov,Dolní Datyně,rozc.Bludovice",CZ,KA
8512,"Havířov,Dolní Datyně,škola",CZ,KA
8511,"Havířov,Dolní Datyně,točna J.Kotase",CZ,KA
8513,"Havířov,Dolní Suchá,Na Kopci",CZ,KA
51855,"Havířov,Dolní Suchá,Prachatická",CZ,KA
65139,"Havířov,Dolní Suchá,Průmyslová zóna Dukla",CZ,KA
8514,"Havířov,Dolní Suchá,Sušanské rybníky",CZ,KA
51318,"Havířov,Dolní Suchá,Šumbarská",CZ,KA
8516,"Havířov,Dolní Suchá,u křížku",CZ,KA
51854,"Havířov,Dolní Suchá,u lesa",CZ,KA
51856,"Havířov,Dolní Suchá,u školy",CZ,KA
58547,"Havířov,Dolní Suchá,u zahrádek",CZ,KA
8515,"Havířov,Dolní Suchá,Závodní",CZ,KA
50867,"Havířov,Město,Bludovická",CZ,KA
50871,"Havířov,Město,Česká",CZ,KA
50860,"Havířov,Město,Formanská",CZ,KA
51319,"Havířov,Město,Jitřenka",CZ,KA
50865,"Havířov,Město,Lípová",CZ,KA
8498,"Havířov,Město,Magistrát",CZ,KA
49984,"Havířov,Město,Mánesova",CZ,KA
49986,"Havířov,Město,Moskevská",CZ,KA
49985,"Havířov,Město,Mozartova",CZ,KA
50864,"Havířov,Město,Na Fojtství",CZ,KA
50859,"Havířov,Město,Na Prostředňáku",CZ,KA
49987,"Havířov,Město,Nám.Republiky",CZ,KA
50000,"Havířov,Město,Národní tř.",CZ,KA
8493,"Havířov,Město,nemocnice",CZ,KA
8494,"Havířov,Město,obchodní dům",CZ,KA
50872,"Havířov,Město,pož.zbroj.",CZ,KA
8497,"Havířov,Město,Puškinova",CZ,KA
8495,"Havířov,Město,rondel",CZ,KA
50869,"Havířov,Město,sběrna",CZ,KA
50868,"Havířov,Město,Slezská",CZ,KA
8496,"Havířov,Město,střed",CZ,KA
50870,"Havířov,Město,Tichá",CZ,KA
49999,"Havířov,Město,Tolstého",CZ,KA
49988,"Havířov,Město,u podloubí",CZ,KA
50846,"Havířov,Město,u Tesca",CZ,KA
51320,"Havířov,Město,Žákovská",CZ,KA
8499,"Havířov,Město,žel.st.",CZ,KA
8500,"Havířov,Podlesí,aut.nádr.",CZ,KA
49982,"Havířov,Podlesí,Bezručova",CZ,KA
66350,"Havířov,Podlesí,lesopark",CZ,KA
8501,"Havířov,Podlesí,Merkur",CZ,KA
8503,"Havířov,Podlesí,Nad Terasou",CZ,KA
8502,"Havířov,Podlesí,Okrajová u garáží",CZ,KA
49983,"Havířov,Podlesí,Rušná",CZ,KA
50684,"Havířov,Podlesí,Těšínská",CZ,KA
8504,"Havířov,Podlesí,Úřad práce",CZ,KA
50534,"Havířov,Podlesí,zdravotní středisko",CZ,KA
64027,"Havířov,Pr.Suchá,Budovatelů",CZ,KA
56539,"Havířov,Pr.Suchá,evangelický kostel",CZ,KA
58737,"Havířov,Pr.Suchá,GLOBUS",CZ,KA
51857,"Havířov,Pr.Suchá,katolický kostel",CZ,KA
50873,"Havířov,Pr.Suchá,Kaufland",CZ,KA
50535,"Havířov,Pr.Suchá,Kpt.Jasioka stánek",CZ,KA
53581,"Havířov,Pr.Suchá,modlitebna",CZ,KA
8520,"Havířov,Pr.Suchá,rozc.k žel.st.",CZ,KA
8521,"Havířov,Pr.Suchá,sídliště",CZ,KA
51321,"Havířov,Pr.Suchá,Šimala",CZ,KA
8519,"Havířov,Pr.Suchá,U Hřiště",CZ,KA
58736,"Havířov,Pr.Suchá,U Skleníků",CZ,KA
8518,"Havířov,Pr.Suchá,Vodní",CZ,KA
8524,"Havířov,Pr.Suchá,žel.st.",CZ,KA
53985,"Havířov,Šumbark,bazén",CZ,KA
49997,"Havířov,Šumbark,H.Malířové",CZ,KA
66351,"Havířov,Šumbark,hřbitov",CZ,KA
8506,"Havířov,Šumbark,mateřská škola",CZ,KA
49996,"Havířov,Šumbark,M.Pujmanové",CZ,KA
8509,"Havířov,Šumbark,Obránců míru",CZ,KA
49991,"Havířov,Šumbark,rozc.",CZ,KA
49989,"Havířov,Šumbark,SNP",CZ,KA
49990,"Havířov,Šumbark,Školní",CZ,KA
49998,"Havířov,Šumbark,točna Lidická",CZ,KA
49992,"Havířov,Šumbark,točna Petřvaldská",CZ,KA
51849,"Havířov,Šumbark,točna 2.etapa",CZ,KA
49993,"Havířov,Šumbark,U Jelena",CZ,KA
45819,"Havířov,Šumbark,U nádraží",CZ,KA
51853,"Havířov,Šumbark,Vsuvky",CZ,KA
51851,"Havířov,Šumbark,2.etapa Letní",CZ,KA
51850,"Havířov,Šumbark,2.etapa Orlí",CZ,KA
51852,"Havířov,Šumbark,2.etapa u hřbitova",CZ,KA
8527,"Havířov,Životice,Památník",CZ,KA
50866,"Havířov,Životice,Přátelství",CZ,KA
8528,"Havířov,Životice,rozc.",CZ,KA
8526,"Havířov,Životice,točna Pacalůvka",CZ,KA
8525,"Havířov,Životice,U Křížů",CZ,KA
8530,"Havlíčkova Borová,,odb.Železné Horky",CZ,HB
8533,"Havlíčkova Borová,Peršíkov,odb.0.6",CZ,HB
8534,"Havlíčkova Borová,Peršíkov,rozc.2.0",CZ,HB
8529,Havlíčkova Borová,CZ,HB
54737,"Havlíčkův Brod,,Barum",CZ,HB
8579,"Havlíčkův Brod,Baštinov,rozvodna",CZ,HB
8578,"Havlíčkův Brod,Baštinov",CZ,HB
54006,"Havlíčkův Brod,,Bezručova",CZ,HB
58651,"Havlíčkův Brod,,Bílý dům",CZ,HB
67123,"Havlíčkův Brod,Březinka,rozc.Bezděkov",CZ,HB
8580,"Havlíčkův Brod,Březinka",CZ,HB
51117,"Havlíčkův Brod,,Cihlář",CZ,HB
54739,"Havlíčkův Brod,,Čechova",CZ,HB
54010,"Havlíčkův Brod,,Dopravní terminál",CZ,HB
54740,"Havlíčkův Brod,,Futaba",CZ,HB
8537,"Havlíčkův Brod,,Havlíčkova",CZ,HB
8546,"Havlíčkův Brod,,Havlíčkovo nám.",CZ,HB
8538,"Havlíčkův Brod,,Herlify rozc.",CZ,HB
8581,"Havlíčkův Brod,Horní Papšíkov",CZ,HB
54008,"Havlíčkův Brod,,Humpolecká",CZ,HB
54741,"Havlíčkův Brod,,Husova",CZ,HB
8582,"Havlíčkův Brod,Jilemník",CZ,HB
54373,"Havlíčkův Brod,,KD Ostrov",CZ,HB
8583,"Havlíčkův Brod,Klanečná,rozc.0.9",CZ,HB
8584,"Havlíčkův Brod,Květnov",CZ,HB
54742,"Havlíčkův Brod,,Kyjovská",CZ,HB
8541,"Havlíčkův Brod,,lesní školka",CZ,HB
8542,"Havlíčkův Brod,,letiště",CZ,HB
8544,"Havlíčkův Brod,,Lipnická",CZ,HB
54009,"Havlíčkův Brod,,Masarykova",CZ,HB
62440,"Havlíčkův Brod,Mírovka,Baštínov",CZ,HB
62439,"Havlíčkův Brod,Mírovka",CZ,HB
63629,"Havlíčkův Brod,,Nad Kalvárií",CZ,HB
54743,"Havlíčkův Brod,,Nemocnice",CZ,HB
54744,"Havlíčkův Brod,,Nový hřbitov",CZ,HB
8550,"Havlíčkův Brod,,Nový Svět",CZ,HB
8553,"Havlíčkův Brod,,Okrouhličtí Dvořáci",CZ,HB
54745,"Havlíčkův Brod,,OSBD",CZ,HB
54372,"Havlíčkův Brod,,Pekárny",CZ,HB
53065,"Havlíčkův Brod,,PENNY market",CZ,HB
54746,"Havlíčkův Brod,,Penzion STARR",CZ,HB
54747,"Havlíčkův Brod,,Perknov sídl.",CZ,HB
8554,"Havlíčkův Brod,,Perknov",CZ,HB
8556,"Havlíčkův Brod,,Pleas",CZ,HB
8586,"Havlíčkův Brod,Poděbaby,Občiny",CZ,HB
8585,"Havlíčkův Brod,Poděbaby",CZ,HB
8557,"Havlíčkův Brod,,Pohledští Dvořáci",CZ,HB
54748,"Havlíčkův Brod,,Poliklinika",CZ,HB
8559,"Havlíčkův Brod,,Pražská",CZ,HB
54749,"Havlíčkův Brod,,Prokopa Holého",CZ,HB
54750,"Havlíčkův Brod,,Průmyslová",CZ,HB
8561,"Havlíčkův Brod,,Psych.léčebna",CZ,HB
54751,"Havlíčkův Brod,,Reynkova TS",CZ,HB
54752,"Havlíčkův Brod,,Rozkošská",CZ,HB
52711,"Havlíčkův Brod,,sídl.Pražská",CZ,HB
8564,"Havlíčkův Brod,,stavba",CZ,HB
54007,"Havlíčkův Brod,,Stavební škola",CZ,HB
54753,"Havlíčkův Brod,,Strážná",CZ,HB
8565,"Havlíčkův Brod,,STS rozc.0.3",CZ,HB
8588,"Havlíčkův Brod,Suchá,rozc.1.0",CZ,HB
8589,"Havlíčkův Brod,Suchá,samoty",CZ,HB
8587,"Havlíčkův Brod,Suchá",CZ,HB
8591,"Havlíčkův Brod,Svatý Kříž,rozc.0.5",CZ,HB
8590,"Havlíčkův Brod,Svatý Kříž",CZ,HB
54754,"Havlíčkův Brod,,SZeŠ",CZ,HB
8592,"Havlíčkův Brod,Šmolovy,Lipka",CZ,HB
8593,"Havlíčkův Brod,Šmolovy,rozc.",CZ,HB
54755,"Havlíčkův Brod,Šmolovy",CZ,HB
54756,"Havlíčkův Brod,,Šubrtova",CZ,HB
8568,"Havlíčkův Brod,,Termesivy rozc.",CZ,HB
8566,"Havlíčkův Brod,Termesivy",CZ,HB
54759,"Havlíčkův Brod,,U prodejny",CZ,HB
8569,"Havlíčkův Brod,,Uhelné sklady",CZ,HB
8571,"Havlíčkův Brod,,Vršovice II",CZ,HB
8570,"Havlíčkův Brod,,Vršovice I",CZ,HB
8572,"Havlíčkův Brod,,Vršovice rozc.",CZ,HB
54768,"Havlíčkův Brod,,Vršovice",CZ,HB
8573,"Havlíčkův Brod,,VÚB",CZ,HB
54763,"Havlíčkův Brod,,Vysočany rozc.",CZ,HB
8574,"Havlíčkův Brod,,Vysočany",CZ,HB
54760,"Havlíčkův Brod,,Výšina",CZ,HB
54761,"Havlíčkův Brod,,Zahradnického",CZ,HB
8595,"Havlíčkův Brod,Zbožice,odb.",CZ,HB
8594,"Havlíčkův Brod,Zbožice",CZ,HB
54762,"Havlíčkův Brod,,ZEMSTAV",CZ,HB
8575,"Havlíčkův Brod,,zem.škola",CZ,HB
54765,"Havlíčkův Brod,,ZZN",CZ,HB
54767,"Havlíčkův Brod,,Žižkov II",CZ,HB
8577,"Havlíčkův Brod,,Žižkov I",CZ,HB
54766,"Havlíčkův Brod,,Žižkova",CZ,HB
8598,"Havlovice,,lávka",CZ,TU
8596,"Havlovice,,ObÚ",CZ,TU
8597,"Havlovice,,odb.Muchov",CZ,TU
54862,"Havraň,,JOSEPH II",CZ,MO
55012,"Havraň,,JOSEPH I",CZ,MO
67969,"Havraň,,JOSEPH vodojem",CZ,MO
63382,"Havraň,,ke hřbitovu",CZ,MO
50809,"Havraň,,NEMAK",CZ,MO
63658,"Havraň,Saběnice",CZ,MO
8600,"Havraň,,škola",CZ,MO
8599,Havraň,CZ,MO
8601,Havraníky,CZ,ZN
8608,"Hazlov,Lipná,rozc.",CZ,CH
8605,"Hazlov,,Pata",CZ,CH
8610,"Hazlov,Polná,Franky",CZ,CH
8609,"Hazlov,Polná",CZ,CH
8606,"Hazlov,,přejezd",CZ,CH
8611,"Hazlov,Skalka",CZ,CH
8612,"Hazlov,Výhledy",CZ,CH
8607,"Hazlov,,žel.st.",CZ,CH
8604,Hazlov,CZ,CH
64263,"Heerlen,,ZOLL",NL,
59537,"Hegyeshalom,,ZOLL",H,
50755,"Heidelberg,,Hbf",D,
8616,"Heilbronn,,Hbf",D,
8617,Hejná,CZ,KT
8618,"Hejnice,,aut.st.",CZ,LI
8621,"Hejnice,,CiS SYSTEMS",CZ,LI
8622,"Hejnice,Ferdinandov,obratiště",CZ,LI
67935,"Hejnice,,klášter",CZ,LI
8619,"Hejnice,,kovárna",CZ,LI
8620,"Hejnice,,přádelna",CZ,LI
8623,"Hejnice,,dol.",CZ,UO
8624,"Hejnice,,horní",CZ,UO
8624,"Hejnice,,hor.",CZ,UO
8625,"Hejnice,,Kučerův kopec",CZ,UO
8626,"Hejnice,,náměstíčko",CZ,UO
8626,"Hejnice,,nám.",CZ,UO
8623,"Hejnice,,odb.Křižánky",CZ,UO
8627,"Hejtmánkovice,,hostinec",CZ,NA
8630,"Hejtmánkovice,,kovárna",CZ,NA
8628,"Hejtmánkovice,,kult.dům",CZ,NA
8629,"Hejtmánkovice,,u dubu",CZ,NA
2892,"Hejtmánkovice,,u rybníků",CZ,NA
63993,"Heldengut,,B12",D,
67036,"Helsingborg,,Hamnplan",S,
68327,"Helsingborg,,Hamntorget 2",S,
8638,"Helsingborg,,Knutpunkten",S,
8643,"Helvíkovice,,Dolní Dvůr",CZ,UO
8639,"Helvíkovice,,Houkov",CZ,UO
8640,"Helvíkovice,,na skále",CZ,UO
8640,"Helvíkovice,,Na skále",CZ,UO
8641,"Helvíkovice,,Popluží",CZ,UO
8641,"Helvíkovice,,Popluž",CZ,UO
8642,"Helvíkovice,,u mostu",CZ,UO
8643,"Helvíkovice,,u závory",CZ,UO
8653,"Herálec,Dubí,U Šindláku",CZ,HB
8652,"Herálec,Dubí",CZ,HB
8647,"Herálec,,hřbitov",CZ,HB
8654,"Herálec,Kamenice",CZ,HB
8656,"Herálec,Koječín,Na jamách",CZ,HB
8655,"Herálec,Koječín",CZ,HB
49091,"Herálec,,křiž.",CZ,HB
8657,"Herálec,Mikulášov",CZ,HB
5561,"Herálec,Pavlov,lom",CZ,HB
4365,"Herálec,Pavlov",CZ,HB
8649,"Herálec,,rozc.k žel.st.",CZ,HB
8650,"Herálec,,rybárna",CZ,HB
67125,"Herálec,Zdislavice,rozc.Leština",CZ,HB
67124,"Herálec,Zdislavice,Velký Kanál",CZ,HB
8651,"Herálec,,ZD",CZ,HB
8645,Herálec,CZ,HB
8663,"Herálec,Familie",CZ,ZR
8664,"Herálec,,hájenka",CZ,ZR
8665,"Herálec,Chaloupky",CZ,ZR
8667,"Herálec,Kocanda,II",CZ,ZR
8666,"Herálec,Kocanda,I",CZ,ZR
8668,"Herálec,Stará Huť,odb.",CZ,ZR
8662,Herálec,CZ,ZR
8670,"Heraltice,,Podheraltice",CZ,TR
8669,Heraltice,CZ,TR
8671,Herink,CZ,PH
8674,"Heroltice,,rozc.1.0",CZ,BO
8673,Heroltice,CZ,BO
64654,"Herrnbaumgarten,,Ortsmitte",A,
64655,"Herrnbaumgarten,,Sportplatz",A,
8678,"Heršpice,,Bílý Vlk",CZ,VY
8679,"Heršpice,,zelnice",CZ,VY
8677,Heršpice,CZ,VY
39402,"Heřmaň,,u lomu",CZ,CB
8682,Heřmaň,CZ,CB
49165,Heřmaň,CZ,PI
8684,"Heřmaneč,,Vlkův mlýn",CZ,JH
8683,Heřmaneč,CZ,JH
8697,"Heřmanice u Oder,,křiž.",CZ,NJ
8698,"Heřmanice u Oder,,rest.",CZ,NJ
8699,"Heřmanice u Oder,Véska,křiž.",CZ,NJ
8685,Heřmanice,CZ,HB
8691,"Heřmanice,Kristiánov",CZ,LI
8688,"Heřmanice,,lom",CZ,LI
8689,"Heřmanice,,obratiště",CZ,LI
8687,Heřmanice,CZ,LI
8694,"Heřmanice,Běluň",CZ,NA
8693,"Heřmanice,,BONO",CZ,NA
8695,"Heřmanice,Brod",CZ,NA
48996,"Heřmanice,,ObÚ",CZ,NA
8692,"Heřmanice,,pošta",CZ,NA
8696,"Heřmanice,Slotov",CZ,NA
8703,"Heřmaničky,Arnoštovice",CZ,BN
8704,"Heřmaničky,,Březina",CZ,BN
8705,"Heřmaničky,Dědkov",CZ,BN
8707,"Heřmaničky,Jestřebice",CZ,BN
8709,"Heřmaničky,Křenovičky",CZ,BN
8710,"Heřmaničky,Loudilka",CZ,BN
8700,"Heřmaničky,,rozc.Arnoštovice",CZ,BN
65622,"Heřmaničky,,rozc.Dolejší mlýn",CZ,BN
8701,"Heřmaničky,,rozc.Durdice",CZ,BN
8708,"Heřmaničky,,rozc.Karasova Lhota",CZ,BN
8711,"Heřmaničky,Velké Heřmanice",CZ,BN
8702,"Heřmaničky,,žel.st.",CZ,BN
8713,"Heřmánkovice,,celnice",CZ,NA
52140,"Heřmánkovice,Janovičky",CZ,NA
8712,"Heřmánkovice,,kampelička",CZ,NA
8716,"Heřmánkovice,,ObÚ",CZ,NA
8715,"Heřmánkovice,,odb.Janovičky",CZ,NA
8717,"Heřmánkovice,,rozc.",CZ,NA
8714,"Heřmánkovice,,točna",CZ,NA
8719,Heřmánky,CZ,NJ
8727,"Heřmanova Huť,Dolní Sekyřany,rozc.",CZ,PS
8726,"Heřmanova Huť,Dolní Sekyřany",CZ,PS
8728,"Heřmanova Huť,Horní Sekyřany",CZ,PS
8730,"Heřmanova Huť,Vlkýš",CZ,PS
8725,Heřmanova Huť,CZ,PS
54771,"Heřmanov,Blankartice,dol.",CZ,DC
1441,"Heřmanov,Blankartice",CZ,DC
7746,"Heřmanov,Fojtovice,dol.",CZ,DC
7747,"Heřmanov,Fojtovice,host.",CZ,DC
7748,"Heřmanov,Fojtovice,konečná",CZ,DC
8720,"Heřmanov,,obuv",CZ,DC
65910,"Heřmanov,,odb.Mlatce",CZ,DC
8721,"Heřmanov,,rozc.Blankartice",CZ,DC
8722,"Heřmanov,,u Ciasků",CZ,DC
49092,"Heřmanov,,u školy",CZ,DC
8723,"Heřmanov,,u Záhorků",CZ,DC
67179,"Heřmanov,,rozc.Bojanov",CZ,ZR
8724,Heřmanov,CZ,ZR
8736,"Heřmanovice,Drakov",CZ,BR
8731,"Heřmanovice,,hájenka",CZ,BR
8732,"Heřmanovice,,hřeben",CZ,BR
8733,"Heřmanovice,,rest.",CZ,BR
8734,"Heřmanovice,,rozc.",CZ,BR
8735,"Heřmanovice,,zast.",CZ,BR
8738,"Heřmanův Městec,,bažantnice",CZ,CR
8737,"Heřmanův Městec,,Čáslavská",CZ,CR
8742,"Heřmanův Městec,,Eden",CZ,CR
8739,"Heřmanův Městec,,Havlíčkova",CZ,CR
8748,"Heřmanův Městec,,hřbitov",CZ,CR
8746,"Heřmanův Městec,Chotěnice,náves",CZ,CR
8745,"Heřmanův Městec,Chotěnice",CZ,CR
8747,"Heřmanův Městec,Konopáč",CZ,CR
8744,"Heřmanův Městec,,Kovolis",CZ,CR
8740,"Heřmanův Městec,,Na Průhoně",CZ,CR
57560,"Heřmanův Městec,,nádraží",CZ,CR
8741,"Heřmanův Městec,,nám.",CZ,CR
8749,"Heřmanův Městec,Nová Doubrava",CZ,CR
8749,"Heřmanův Městec,,Nová Doubrava",CZ,CR
8750,"Heřmanův Městec,,Nový Dvůr",CZ,CR
8744,"Heřmanův Městec,,Pokorného",CZ,CR
8740,"Heřmanův Městec,,Průhon",CZ,CR
8753,"Heřmanův Městec,Radlín",CZ,CR
8754,"Hevlín,,cihelna",CZ,ZN
8755,"Hevlín,,CLO",CZ,ZN
57379,"Hevlín,,LAA BOMBA - SHOPPING CENTER",CZ,ZN
8756,"Hevlín,,škola",CZ,ZN
52025,"Hinterbuchberg,,Ort",D,
68173,"Hinterstoder,,Gemeindehaus",A,
8762,"Hladké Životice,,kaple",CZ,NJ
8763,"Hladké Životice,,kolonie",CZ,NJ
8764,"Hladké Životice,,křiž.",CZ,NJ
8765,"Hladké Životice,,rest.Kukačka",CZ,NJ
8766,"Hladké Životice,,výrobna",CZ,NJ
8767,"Hladké Životice,,žel.st.",CZ,NJ
8768,Hladov,CZ,JI
8774,"Hlasivo,Hlasivko,rozc.1.0",CZ,TA
8773,Hlasivo,CZ,TA
8776,"Hlásná Třebaň,Rovina",CZ,BE
8777,Hlásnice,CZ,OL
8778,Hlavatce,CZ,CB
8780,"Hlavatce,Debrník",CZ,TA
8782,"Hlavatce,Vyhnanice,rozc.2.0",CZ,TA
8781,"Hlavatce,Vyhnanice",CZ,TA
8779,Hlavatce,CZ,TA
8785,"Hlavečník,,u pomníku",CZ,PA
8785,"Hlavečník,,u rybníčka",CZ,PA
8783,Hlavečník,CZ,PA
8789,"Hlavenec,,U 4 kamenů křiž.",CZ,PH
8787,Hlavenec,CZ,PH
8790,"Hlavice,,křiž.",CZ,LI
8793,"Hlavice,Lesnovek",CZ,LI
8791,"Hlavice,,odb.Končiny",CZ,LI
8796,"Hlavice,Vápno,Na Písku",CZ,LI
8794,"Hlavice,Vápno",CZ,LI
8792,"Hlavice,,ves",CZ,LI
8797,"Hlavnice,,střed",CZ,OP
8802,"Hlavňovice,Cihelna,Zápotočí",CZ,KT
8801,"Hlavňovice,Cihelna",CZ,KT
48723,"Hlavňovice,Čeletice,rozc.",CZ,KT
8803,"Hlavňovice,Milínov",CZ,KT
8804,"Hlavňovice,Pích",CZ,KT
8805,"Hlavňovice,Přestanice",CZ,KT
8799,"Hlavňovice,,u rest.",CZ,KT
8800,"Hlavňovice,,u školy",CZ,KT
8806,"Hlavňovice,Zámyšl",CZ,KT
8798,Hlavňovice,CZ,KT
8812,"Hlína,,samota",CZ,BO
8811,Hlína,CZ,BO
8815,Hlince,CZ,PS
56569,"Hlincová Hora,,Ke Hřišti",CZ,CB
50703,"Hlincová Hora,,Kodetka",CZ,CB
56568,"Hlincová Hora,,Okružní",CZ,CB
68055,"Hlincová Hora,,Východní",CZ,CB
8816,Hlincová Hora,CZ,CB
8825,"Hlinka,,Rylovka",CZ,BR
8826,"Hlinka,,střed",CZ,BR
53949,"Hlinná,,rozc.Tlučeň 2.0",CZ,LT
53946,"Hlinná,Tlučeň",CZ,LT
8827,Hlinná,CZ,LT
8843,"Hlinsko,Blatno",CZ,CR
8829,"Hlinsko,Čertovina",CZ,CR
8829,"Hlinsko,,Čertovina",CZ,CR
8844,"Hlinsko,Chlum",CZ,CR
8831,"Hlinsko,,kostel",CZ,CR
51276,"Hlinsko,,Megatech",CZ,CR
8834,"Hlinsko,,mlékárna",CZ,CR
8833,"Hlinsko,,nádr.",CZ,CR
33825,"Hlinsko,,odb.Studnice",CZ,CR
8835,"Hlinsko,,pošta",CZ,CR
8836,"Hlinsko,,sídliště",CZ,CR
8842,"Hlinsko,,silo",CZ,CR
8845,"Hlinsko,Srní",CZ,CR
8837,"Hlinsko,,škola Resslova",CZ,CR
8830,"Hlinsko,,škola Smetanova",CZ,CR
8838,"Hlinsko,,Tylovo nám.",CZ,CR
8841,"Hlinsko,,Wilsonova",CZ,CR
8847,"Hlinsko,,pož.zbroj.",CZ,PR
8848,"Hlízov,,rozc.0.3",CZ,KH
47437,"Hlízov,,u pomníku",CZ,KH
47438,"Hlízov,,u váhy",CZ,KH
8850,"Hlohová,,rozc.0.8",CZ,DO
8849,Hlohová,CZ,DO
8852,"Hlohovčice,,rozc.0.4",CZ,DO
8851,Hlohovčice,CZ,DO
8853,"Hlohovec,,ObÚ",CZ,BV
8854,"Hlohovec,,rybárna",CZ,BV
52063,"Hlohovec,,Tři Grácie",CZ,BV
8883,"Hlohovice,Hlohovičky",CZ,RO
8884,"Hlohovice,Mostiště",CZ,RO
8887,"Hlohovice,Svinná,u Vlčků",CZ,RO
8885,"Hlohovice,Svinná",CZ,RO
8882,"Hlohovice,,v háječku",CZ,RO
8881,Hlohovice,CZ,RO
8891,"Hlubočany,Terešov,rozc.0.4",CZ,VY
8890,Hlubočany,CZ,VY
8893,"Hlubočec,,garáž ČSAD",CZ,OP
8894,"Hlubočec,,střed",CZ,OP
8895,"Hlubočec,,točna",CZ,OP
8896,"Hlubočky,,Domov důchodců",CZ,OL
8897,"Hlubočky,,Dukla",CZ,OL
67958,"Hlubočky,Mariánské Údolí,Lesní",CZ,OL
8903,"Hlubočky,Mariánské Údolí,MORA",CZ,OL
8902,"Hlubočky,Mariánské Údolí,potraviny",CZ,OL
67957,"Hlubočky,Mariánské Údolí,sídl.",CZ,OL
8898,"Hlubočky,,nad Orátem",CZ,OL
8900,"Hlubočky,,Obuv",CZ,OL
8899,"Hlubočky,,ObÚ",CZ,OL
8904,"Hlubočky,Posluchov,náves",CZ,OL
8901,"Hlubočky,,U továrny",CZ,OL
49132,"Hluboká nad Vltavou,,Barborka",CZ,CB
8920,"Hluboká nad Vltavou,Bavorovice,rozc.0.5",CZ,CB
66720,"Hluboká nad Vltavou,Bavorovice",CZ,CB
8921,"Hluboká nad Vltavou,Blaná,hájovna",CZ,CB
8922,"Hluboká nad Vltavou,Hroznějovice,hájenka",CZ,CB
48081,"Hluboká nad Vltavou,Hroznějovice",CZ,CB
8909,"Hluboká nad Vltavou,,Hvězdáře",CZ,CB
8923,"Hluboká nad Vltavou,Jeznice",CZ,CB
8924,"Hluboká nad Vltavou,Kostelec",CZ,CB
8910,"Hluboká nad Vltavou,,Křivonoska",CZ,CB
8927,"Hluboká nad Vltavou,Líšnice,rozc.",CZ,CB
8926,"Hluboká nad Vltavou,Líšnice",CZ,CB
8911,"Hluboká nad Vltavou,,Lovecký zámek rozc.k ZOO",CZ,CB
8928,"Hluboká nad Vltavou,Munice",CZ,CB
8929,"Hluboká nad Vltavou,Nová Obora",CZ,CB
8912,"Hluboká nad Vltavou,,pod hotelem",CZ,CB
